nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
1.714878541668291567e-01 5.973962132860851509e-02
nan nan
nan nan
3.200100383653410874e-01 2.058129077389996009e-01
nan nan
nan nan
6.034232117484208402e-01 3.519968735199121568e-01
nan nan
nan nan
1.649513449917023866e+00 5.736647951051860872e-01
nan nan
nan nan
2.346011104896322585e+00 1.496602869190313267e+00
nan nan
nan nan
1.782672431149131764e+00 2.268806109459431841e+00
nan nan
nan nan
4.797728469632959403e+00 1.474075694098095690e+00
nan nan
7.004209559453566492e+00 5.422370170163686609e+00
nan nan
4.876911723214739425e+00 7.537877562375654428e+00
nan nan
7.894916486484141238e+00 4.511067152438509531e+00
nan nan
5.374243321387162098e+00 6.773470866443973115e+00
nan nan
4.994351101696583584e+00 4.168880671613107047e+00
nan nan
9.159169066841455376e+00 4.258155783726787824e+00
nan nan
1.415363739015455202e+01 9.370805416384211384e+00
nan nan
1.456448421855143138e+01 7.777588694232585809e+00
nan nan
2.261132925850435171e+01 1.739446220862489056e+01
nan nan
2.287440005314499203e+01 1.822622508553322263e+01
nan nan
1.420181889120480712e+01 1.311708004077108214e+01
nan nan
2.905482817191909817e+01 1.106786056126749784e+01
nan nan
2.630776977777734160e+01 1.467925883927805408e+01
nan nan
2.362682115336468058e+01 1.776429872130490040e+01
nan nan
1.820108966783056559e+01 1.725090848538069110e+01
nan nan
2.353979946032285753e+01 1.253737139578746884e+01
nan nan
2.104661268798881935e+01 1.613990904128990778e+01
nan nan
2.319450244919190141e+01 1.607048123262651274e+01
nan nan
2.193743495562614498e+01 1.629585383853818925e+01
nan nan
2.394404322659879725e+01 1.505168336446506672e+01
nan nan
2.388375421883425886e+01 1.946500275099877086e+01
nan nan
2.666077108603396439e+01 1.907482200385950577e+01
nan nan
3.243464363226600256e+01 1.908646830708878639e+01
nan nan
4.043762508642902986e+01 2.419093348819221845e+01
nan nan
5.850557359666459689e+01 2.692569987517979158e+01
nan nan
5.569065027483331676e+01 3.598909416964173147e+01
nan nan
5.150253157215146160e+01 4.138571918275530948e+01
5.027975326986151572e+01 4.723664553998808913e+01
nan nan
4.369225025158887377e+01 2.941538431857300750e+01
nan nan
2.604457168853113558e+01 3.368927263900011582e+01
nan nan
3.599043058987809474e+01 2.624878169551628915e+01
nan nan
3.249851648037193286e+01 2.524092182161667708e+01
nan nan
4.062807668593183053e+01 2.593800938637691544e+01
nan nan
3.866299814602114537e+01 2.861865450426125079e+01
nan nan
3.580249968535375871e+01 2.465372692675722277e+01
nan nan
4.079864450775146878e+01 3.061288874033791174e+01
nan nan
3.653316275447236450e+01 2.140133638271364802e+01
nan nan
3.326558061614758088e+01 2.594227026476489328e+01
nan nan
3.373709248291346086e+01 2.005637221889671551e+01
nan nan
2.495899046752937522e+01 2.491894300760035108e+01
nan nan
2.557668375210763401e+01 1.981187526105217955e+01
nan nan
3.280452207832915690e+01 2.271604646789545257e+01
nan nan
4.085509253694135623e+01 2.048875156603643788e+01
nan nan
4.055750132081686843e+01 2.420536465768557477e+01
nan nan
4.720543550430370772e+01 2.312533522687175846e+01
nan nan
5.348063629933469088e+01 2.836703208777141327e+01
nan nan
3.927540311336051815e+01 2.977183593694568486e+01
nan nan
3.726617345094845035e+01 2.531520345362507740e+01
4.405650693687487518e+01 2.959560463927986973e+01
nan nan
3.414970410636036036e+01 2.965367428821503637e+01
nan nan
3.202127960590861022e+01 2.469073810041006922e+01
2.798421221333317988e+01 3.129174988336741237e+01
nan nan
3.535596795464757491e+01 2.299495673117939276e+01
3.357411319387345827e+01 2.442040412248347181e+01
nan nan
3.837714189885636529e+01 2.307411375498259432e+01
2.659135322754950437e+01 2.600611723086402804e+01
nan nan
3.478171406889593698e+01 2.404112076442086732e+01
3.764741165392391764e+01 2.516233579072322257e+01
nan nan
5.345707072672034599e+01 2.608969727574996611e+01
nan nan
4.875771344781059469e+01 2.247597860263543268e+01
nan nan
5.354915579229382416e+01 3.695174134152328804e+01
nan nan
3.423111928610315147e+01 3.249696490309225538e+01
nan nan
5.329543865797123203e+01 3.187459930869875890e+01
nan nan
4.110634692442168614e+01 2.800251702782058416e+01
nan nan
3.438111792133122435e+01 4.086485776385504920e+01
nan nan
3.416562981511000174e+01 2.542069082343910580e+01
nan nan
6.052597475391076642e+01 3.088770703294230202e+01
nan nan
4.170597380401628840e+01 3.976272005770805151e+01
4.013229325106848222e+01 3.801749375900791250e+01
nan nan
4.219999957926445688e+01 4.585246453890008667e+01
nan nan
4.780823459229736017e+01 3.798975316989425011e+01
nan nan
6.171511030983445778e+01 2.372099502595533238e+01
4.677817997710312881e+01 4.304992132479515732e+01
nan nan
4.782965357812307872e+01 3.357989087667017714e+01
nan nan
4.680949280930958878e+01 4.530911399591174415e+01
nan nan
4.171609866598227256e+01 3.323395219698563352e+01
nan nan
3.938189649348783661e+01 3.593359066371413491e+01
4.199068367221008913e+01 3.508425396181858957e+01
nan nan
3.806037823740057036e+01 3.037400929077367806e+01
nan nan
3.358508438341951319e+01 3.582062145796425057e+01
nan nan
3.267733502800595602e+01 2.229168755185941819e+01
nan nan
2.873997458214330791e+01 3.161408228614605420e+01
nan nan
4.275005531187416352e+01 2.360069235489752515e+01
nan nan
3.281478706260234901e+01 2.806369839213731510e+01
nan nan
3.865000449571415686e+01 2.878180344557648596e+01
nan nan
2.687775218797327526e+01 3.249730972933770090e+01
nan nan
1.723597987188791336e+01 3.083840296322531316e+01
nan nan
4.208453039947762164e+01 1.361676489764805531e+01
nan nan
2.901239563985391356e+01 2.255965406893170311e+01
nan nan
3.365439952591408712e+01 1.843495713870288455e+01
nan nan
2.569533535819537562e+01 3.084684192652828116e+01
nan nan
2.893788588349510249e+01 2.497209865352834157e+01
nan nan
3.431539583218228984e+01 2.523392592808333745e+01
nan nan
3.448789758975997444e+01 1.800293078797577451e+01
nan nan
2.440913927574058206e+01 2.860137886092443438e+01
nan nan
2.966540962794671543e+01 2.010818062261319739e+01
nan nan
4.085401498047537672e+01 1.739450073335413904e+01
nan nan
1.693660036171832317e+01 3.234936379227641368e+01
nan nan
2.385719488510089192e+01 2.105741184105635355e+01
nan nan
2.368233810597794076e+01 1.919516342604979542e+01
nan nan
2.239635158080718824e+01 1.693286144193636744e+01
nan nan
1.601120546638193076e+01 1.985033705667276394e+01
nan nan
2.874109292386722103e+01 1.291988201598909747e+01
nan nan
1.931806077333667560e+01 2.383157243295701377e+01
nan nan
2.118171481414274382e+01 1.644749651316192285e+01
nan nan
2.156534616300708151e+01 1.403485489411865217e+01
nan nan
1.992052569451181654e+01 1.519875317373899293e+01
nan nan
1.511551977669173930e+01 2.576296848942408957e+01
nan nan
2.314907905254955978e+01 1.442487724749722489e+01
nan nan
1.479838347644466090e+01 1.285725191486404739e+01
nan nan
1.550525016321186733e+01 1.356360590912039754e+01
nan nan
1.159905927514862789e+01 1.378997211603970818e+01
