nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
9.398388730780680989e-02 2.582763315329042117e-02
nan nan
nan nan
2.265577571743764840e-01 1.086686916679421994e-01
nan nan
nan nan
3.467969322801469079e-01 2.272333689850059846e-01
nan nan
nan nan
8.657147641337831212e-01 3.685471424455248335e-01
nan nan
nan nan
1.038331178867806237e+00 8.545958965340164637e-01
nan nan
nan nan
1.296148412548918660e+00 1.003091600926101057e+00
nan nan
nan nan
1.477802484647944059e+00 1.418669266255457417e+00
nan nan
2.989648140549630018e+00 2.279442843297577070e+00
nan nan
5.942941345988768553e+00 2.635077766617661688e+00
nan nan
6.193381503652695130e+00 5.828757281939277668e+00
nan nan
5.275540746160949368e+00 4.414757701541336843e+00
nan nan
1.841676884496166267e+01 3.421861384148471519e+00
nan nan
2.132487590843933845e+01 1.104822556053184890e+01
nan nan
2.211101208872568336e+01 1.496153870311522205e+01
nan nan
2.023218735866159079e+01 1.514110195488018284e+01
nan nan
4.044782207519038053e+01 1.314096724689443718e+01
nan nan
1.776401363893269902e+01 3.375969336815915511e+01
nan nan
2.246769471059203838e+01 1.639864579859155214e+01
nan nan
3.073611443466087678e+01 1.562712576982263002e+01
nan nan
3.450164637689864833e+01 1.740281781693025209e+01
nan nan
1.974217575091227417e+01 2.321421095656040379e+01
nan nan
1.771721109471176447e+01 1.734467137663615333e+01
nan nan
2.685199843498438810e+01 1.528872749593941016e+01
nan nan
2.621727640704165552e+01 1.957538704002118735e+01
nan nan
4.220565653628240455e+01 1.871939358507340501e+01
nan nan
3.496339600379001666e+01 2.441858121476817800e+01
nan nan
2.542816223915966845e+01 2.313290354204466936e+01
nan nan
3.299487233955353105e+01 2.156411034832717633e+01
nan nan
3.154556453054912168e+01 2.381032499796524604e+01
nan nan
2.851462295352352427e+01 2.170884327236169753e+01
nan nan
3.169694732263693027e+01 2.044454687527332482e+01
nan nan
7.053295643940661819e+01 2.509827373405328288e+01
nan nan
5.177405658397764654e+01 3.820050756854419660e+01
nan nan
3.176833569100464771e+01 3.222985234997943138e+01
3.989889831178007995e+01 3.290419082407075280e+01
nan nan
4.032697865596693276e+01 3.024668256013290346e+01
nan nan
5.598245477921368263e+01 2.593690054976640980e+01
nan nan
5.003861087534729535e+01 3.589886990872073369e+01
nan nan
5.417444398306864173e+01 3.326143418829252596e+01
nan nan
5.257544952544621708e+01 3.625668729735882323e+01
nan nan
4.725061526117925581e+01 3.320057481652833786e+01
nan nan
4.071309245012352562e+01 3.895319362972323773e+01
nan nan
7.324699975738535329e+01 3.871874193973500411e+01
nan nan
4.428432771880184760e+01 4.071525328532908361e+01
nan nan
5.377935660069762491e+01 4.786600048132275731e+01
nan nan
6.575041904004811499e+01 3.698121741014028885e+01
nan nan
7.172379764618752063e+01 5.150009744235911313e+01
nan nan
6.960513087680173783e+01 3.932435345096839541e+01
nan nan
6.577824075772609547e+01 5.167964388073311710e+01
nan nan
8.880007620870159712e+01 5.065778446734351803e+01
nan nan
6.521423404889894471e+01 5.998494093295509799e+01
nan nan
7.732567125200537816e+01 4.226793875184219473e+01
nan nan
6.300708194095653170e+01 5.180565478832349413e+01
nan nan
6.044741842798578091e+01 5.104240695041526266e+01
nan nan
6.644154670079981884e+01 5.217409657444319038e+01
9.141002942643413576e+01 6.402768514576389691e+01
nan nan
7.747314621160475667e+01 5.469873914263341419e+01
nan nan
4.367686275237475968e+01 5.161627654029734202e+01
4.781810514825028235e+01 4.639917027738231781e+01
nan nan
5.592749727694339157e+01 4.256654679741983927e+01
5.509922882619685680e+01 5.097306116108053686e+01
nan nan
3.808717884463622028e+01 4.661675397720989622e+01
4.980415550169522731e+01 3.309328175491719293e+01
nan nan
4.596690671955350638e+01 4.036634760291873647e+01
5.987725637302447268e+01 4.079570970876794433e+01
nan nan
6.328341487172860980e+01 4.410550412148347732e+01
nan nan
5.237501975541929511e+01 3.770781262923663490e+01
nan nan
4.846179670215541790e+01 3.954623475958753431e+01
nan nan
4.638217453142911495e+01 3.512571331561795773e+01
nan nan
5.887659774934559920e+01 3.655538526521640819e+01
nan nan
3.951007790615861381e+01 3.119347984597272827e+01
nan nan
4.876748615541537646e+01 3.924728766545408121e+01
nan nan
4.455735260896549477e+01 2.631691506414221493e+01
nan nan
5.873414428579870616e+01 4.238030757861103837e+01
nan nan
5.366654066354870878e+01 4.855696993769292646e+01
6.434590245126824470e+01 5.899513052602679153e+01
nan nan
8.115480454504310615e+01 4.260801998555032100e+01
nan nan
7.821218446159410576e+01 5.530588187681231460e+01
nan nan
7.356990855016026387e+01 5.873718229826007331e+01
7.332235686146377418e+01 5.006047262587917146e+01
nan nan
5.688575316838620921e+01 6.110948652972843576e+01
nan nan
5.882095650807364251e+01 5.252248499291851402e+01
nan nan
4.957131100211642405e+01 4.830922169014989009e+01
nan nan
5.887959053850336488e+01 4.350173550891151564e+01
6.245547162626688475e+01 4.304014908617919133e+01
nan nan
5.776709938322851912e+01 4.723145392924805464e+01
nan nan
6.328793849669953886e+01 4.379763825889605044e+01
nan nan
3.741600768318168235e+01 6.509312874648782099e+01
nan nan
9.257911797001132470e+01 3.755686370736104607e+01
nan nan
5.583225980305804370e+01 7.461786421205535191e+01
nan nan
5.076463794955488851e+01 5.235871136629370426e+01
nan nan
5.616105681771583846e+01 3.516386028816206277e+01
nan nan
5.868067679383626256e+01 4.233287371712638958e+01
nan nan
5.608708402169644813e+01 5.457366872387810730e+01
nan nan
5.828407960674940114e+01 4.249187229201457683e+01
nan nan
5.520336755539831586e+01 3.687692796274824047e+01
nan nan
5.575948477267160541e+01 3.575527504331957118e+01
nan nan
4.059713017546138758e+01 4.321877464332808927e+01
nan nan
4.573898493568997026e+01 4.080799870943378238e+01
nan nan
5.227858478223934924e+01 3.335914891390497417e+01
nan nan
4.485692518004728413e+01 4.003749169665334051e+01
nan nan
3.243603396061072175e+01 3.556288373836094507e+01
nan nan
4.128714777871645936e+01 3.085594350440145917e+01
nan nan
4.174948693163523927e+01 3.286040929377494280e+01
nan nan
4.086461687776559160e+01 2.762870481577074955e+01
nan nan
3.461075536916278139e+01 3.222984122190776191e+01
nan nan
2.958332835788510806e+01 3.306144828739267183e+01
nan nan
3.538251161346592966e+01 2.353696448163271882e+01
nan nan
3.123662994044793351e+01 3.243380255871827700e+01
nan nan
3.083267591463767232e+01 2.549467574348293653e+01
nan nan
2.323520903856518061e+01 2.161693397747333023e+01
nan nan
1.651010522622147292e+01 2.474171014861504503e+01
nan nan
2.366738606828248948e+01 1.867454556689832401e+01
nan nan
1.619197726162259343e+01 2.188983519392974841e+01
nan nan
2.224027729348251370e+01 1.856645805830095242e+01
nan nan
1.824627282820756591e+01 1.990397958132168554e+01
nan nan
1.489485270443580056e+01 1.765988827515647230e+01
nan nan
2.094960490618299431e+01 1.764164762216833182e+01
nan nan
1.431399468300368483e+01 1.830297028640298151e+01
