nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
1.963662985409107553e-01 5.526866018535567249e-02
nan nan
nan nan
2.465178936219785122e-01 1.874252266278480517e-01
nan nan
nan nan
5.610992347927208357e-01 2.110504705185967111e-01
nan nan
nan nan
5.525881989042219500e-01 5.822912156810209350e-01
nan nan
nan nan
4.517668172502971036e-01 5.432508826320410211e-01
nan nan
nan nan
8.220983653376175981e-01 4.102903226392664027e-01
nan nan
nan nan
1.466155916814867455e+00 7.464762500754545949e-01
nan nan
1.726930758921110032e+00 2.066586100416722971e+00
nan nan
3.865684629265282002e+00 1.503538949164858529e+00
nan nan
5.126923552935807926e+00 4.231692680266261775e+00
nan nan
5.467326279329181027e+00 3.840925462661656020e+00
nan nan
7.847891306313527160e+00 3.976858087026523325e+00
nan nan
1.219961407440273682e+01 5.981877859452152002e+00
nan nan
8.842526866974150579e+00 9.387572843228387143e+00
nan nan
5.171343414629276047e+00 6.983338344405080278e+00
nan nan
7.341450083730554965e+00 4.350534779450881295e+00
nan nan
8.146574804226309752e+00 5.810389991375656038e+00
nan nan
9.682125194332016349e+00 6.668085408922177493e+00
nan nan
1.488719760098383382e+01 7.495950074430941967e+00
nan nan
1.482249887386385367e+01 8.167100759677593302e+00
nan nan
1.635276516424340443e+01 1.260363099541339338e+01
nan nan
1.937696900722647442e+01 1.370267865155714127e+01
nan nan
1.860790138614371259e+01 1.264732245251555298e+01
nan nan
1.778916180556715432e+01 1.362352546362619599e+01
nan nan
1.666189449163970338e+01 1.401591843951555028e+01
nan nan
2.923603341895250907e+01 1.147225246841065172e+01
nan nan
2.738113572748889268e+01 1.716627670021372865e+01
nan nan
2.377449306372435345e+01 2.546697369509665165e+01
nan nan
2.685730662059402363e+01 1.894252348113839091e+01
nan nan
2.463406083986427575e+01 1.836843886659679370e+01
nan nan
2.196094765631638168e+01 1.758714791047305326e+01
nan nan
2.656719248969019986e+01 1.858697515666675315e+01
nan nan
3.066724041552116020e+01 1.642524724652760071e+01
nan nan
4.667041147568343007e+01 2.470147157683604533e+01
4.404072051229090334e+01 3.217440778990214056e+01
nan nan
2.682740880078586443e+01 3.658139797719029218e+01
nan nan
2.766750712380085631e+01 2.211802712984435715e+01
nan nan
3.260552411500054149e+01 2.104782691790580529e+01
nan nan
2.301220210663993271e+01 2.078071879526778432e+01
nan nan
2.731682311965331778e+01 1.678419944739330560e+01
nan nan
3.142430391690265523e+01 1.861864715045831886e+01
nan nan
3.657895985836830022e+01 2.147679802453610165e+01
nan nan
3.598204193832514619e+01 2.467059488522112431e+01
nan nan
2.806995127354428021e+01 2.389591137191068881e+01
nan nan
3.549972013501734125e+01 2.214107488950439162e+01
nan nan
3.679250197937527389e+01 2.428452749340819850e+01
nan nan
4.032268706445402984e+01 2.797677232519688317e+01
nan nan
3.067406163262628738e+01 2.559582924455984454e+01
nan nan
2.088612455411993096e+01 2.774014492415472688e+01
nan nan
2.853882059522149817e+01 1.895638651549479903e+01
nan nan
2.785710493577639824e+01 1.966065247493544987e+01
nan nan
3.473289135519521409e+01 1.979529830720139927e+01
nan nan
4.120701630954223305e+01 2.408146908652792106e+01
nan nan
5.124977515474861178e+01 2.425259476305510731e+01
nan nan
3.526818395545589624e+01 3.095207947122762349e+01
2.822865684487941706e+01 3.112438969788667009e+01
nan nan
3.910790425176856644e+01 2.397641917536801159e+01
nan nan
3.511312054443661879e+01 2.513839435369101594e+01
5.317534916120411026e+01 2.976138279577549284e+01
nan nan
6.767616128142505261e+01 3.278225266768271240e+01
4.708748496687501017e+01 4.100027826709829526e+01
nan nan
4.640048206554005361e+01 3.356036960692080839e+01
4.086382851913756298e+01 3.465453373405554771e+01
nan nan
4.395599862109288836e+01 3.365497791934745919e+01
4.793421829224019604e+01 3.688634868411602241e+01
nan nan
4.261641827071630928e+01 3.392488284896937500e+01
nan nan
4.390479651135985506e+01 3.096880678766685335e+01
nan nan
8.112385762312334236e+01 3.700454589644555625e+01
nan nan
6.275591173128849221e+01 3.300891537258509345e+01
nan nan
6.551242645057679681e+01 3.904972061184167131e+01
nan nan
4.939735641315990478e+01 3.175989196150830551e+01
nan nan
4.101812767382736524e+01 6.039144337926955330e+01
nan nan
5.146750871279281370e+01 2.872307488452995727e+01
nan nan
4.987818987266422255e+01 3.842418094645613280e+01
nan nan
4.215235512313031307e+01 3.730417550191592113e+01
4.002679401142157189e+01 3.205762528919279220e+01
nan nan
3.455978352928507746e+01 3.697007066597002023e+01
nan nan
4.132205631412642077e+01 3.602719355448672189e+01
nan nan
6.138620190928402565e+01 3.009821571941974838e+01
6.005208331333439276e+01 3.960930954118695979e+01
nan nan
5.095477687257041310e+01 3.752904007171454026e+01
nan nan
4.882415666797231779e+01 2.986759193883958829e+01
nan nan
3.479953435012189544e+01 3.571493231951402691e+01
nan nan
3.511373391160140045e+01 3.123186148200381140e+01
5.298610259937647982e+01 2.981525838719451826e+01
nan nan
3.716491030165327203e+01 3.758054234933965176e+01
nan nan
4.281479749998499784e+01 3.165692650430456467e+01
nan nan
5.205877692214025387e+01 3.644998007976367660e+01
nan nan
4.883567060616793754e+01 3.610109671171592538e+01
nan nan
5.177809234447445164e+01 2.969257332844159336e+01
nan nan
5.299448904431830698e+01 3.161311137162157081e+01
nan nan
5.322555074504498407e+01 4.158561247416714934e+01
nan nan
6.270359019547725410e+01 3.656936949792279989e+01
nan nan
3.675773246013236673e+01 4.387483215667639769e+01
nan nan
5.379086564213184829e+01 2.860969666015692781e+01
nan nan
3.752738555088370731e+01 4.186253187463466929e+01
nan nan
5.524973184938057358e+01 3.460329426243011852e+01
nan nan
3.488134928756593922e+01 4.664880566100725900e+01
nan nan
3.547383904681524314e+01 3.548193940228208731e+01
nan nan
3.412194649009162362e+01 3.543551286713702098e+01
nan nan
5.161252231778024679e+01 3.006945823198971013e+01
nan nan
4.487604989062042904e+01 3.106814249237123704e+01
nan nan
5.060898109796085009e+01 3.202245367926216346e+01
nan nan
4.499330725610494142e+01 3.347152180742276073e+01
nan nan
3.472905000892070149e+01 3.353438135283577282e+01
nan nan
3.700526353171503757e+01 2.816360127757420884e+01
nan nan
3.255853671140372541e+01 2.941627360168652316e+01
nan nan
3.263857238100860059e+01 2.479967317207360011e+01
nan nan
3.936081235134489020e+01 2.473765184049121402e+01
nan nan
2.272817913351808272e+01 2.634497122360579979e+01
nan nan
3.265460398569280187e+01 2.141567815899156813e+01
nan nan
3.015020235112615410e+01 2.788609264901224805e+01
nan nan
2.238043335739530448e+01 2.548172953163479093e+01
nan nan
2.584912797357754854e+01 1.893773239593240376e+01
nan nan
1.448422985424304699e+01 2.193313770157273979e+01
nan nan
2.295676065278956912e+01 1.575262181924946603e+01
nan nan
1.614670950042964037e+01 1.826067588424572818e+01
nan nan
3.005615123405887346e+01 1.420456047928910337e+01
nan nan
1.470861675737381091e+01 2.202780059257814216e+01
