nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
1.877156980623981980e-02 1.747697878511983091e-02
nan nan
nan nan
8.734907601238640906e-02 1.782634204334416703e-02
nan nan
nan nan
1.598351910016053423e-01 8.754224242137394196e-02
nan nan
nan nan
2.778411818702343217e-01 1.863432826197957415e-01
nan nan
nan nan
1.852151927109123575e-01 2.542871568434349472e-01
nan nan
nan nan
2.286487630156862627e-01 2.049780760955601522e-01
nan nan
nan nan
4.010939136614096179e-01 2.419901521852685367e-01
nan nan
2.690412893429058983e+00 6.665155293263611558e-01
nan nan
2.253597080852312917e+00 2.396270852877495194e+00
nan nan
2.096556490026347142e+00 2.208462720683702418e+00
nan nan
5.002839373030284698e+00 2.114054087287595252e+00
nan nan
3.432900388153528937e+00 3.834836926954146907e+00
nan nan
3.984580535607595841e+00 2.946393920501046093e+00
nan nan
4.460202252488537411e+00 3.122321641427179273e+00
nan nan
5.001600010917164774e+00 3.619616309410480515e+00
nan nan
4.298934904538742607e+00 3.947159061819965675e+00
nan nan
1.737156631631212989e+01 3.324746624842600085e+00
nan nan
2.359330478183171209e+01 1.189174608461663496e+01
nan nan
1.507864500535840513e+01 1.664149641035933058e+01
nan nan
1.051335226623211128e+01 1.209142967249414902e+01
nan nan
1.588800944107002877e+01 9.412641849033938968e+00
nan nan
1.627188835940309275e+01 1.139405041475927405e+01
nan nan
1.588008593009279856e+01 1.212290635391355487e+01
nan nan
1.403353432884691543e+01 1.172368729197981274e+01
nan nan
2.136444779502786417e+01 1.128138287936512718e+01
nan nan
2.533293004593193487e+01 1.431386625008045854e+01
nan nan
1.429974983029602242e+01 1.709953241854574202e+01
nan nan
2.362182955661968720e+01 1.483726449109582468e+01
nan nan
5.472536479206024751e+01 1.392699343524940048e+01
nan nan
5.204979696599195904e+01 3.319365162567314087e+01
nan nan
4.791450953332822849e+01 3.538464336460757664e+01
nan nan
3.465311867703766069e+01 3.603313061954163032e+01
nan nan
4.880220953417723706e+01 2.543833448896965521e+01
nan nan
4.643157378363134313e+01 3.521125220165082936e+01
5.457601524783255798e+01 3.581225871934589833e+01
nan nan
4.573075042356709474e+01 3.295085736884898608e+01
nan nan
5.022239037297966036e+01 2.899355502214013569e+01
nan nan
4.786682918960119082e+01 3.092079010326849797e+01
nan nan
4.224730068649292036e+01 3.168777992190964810e+01
nan nan
3.382454523749643016e+01 2.995139007287029642e+01
nan nan
3.537850460723459634e+01 2.946876654672525220e+01
nan nan
3.143356450872487429e+01 2.708175902676290647e+01
nan nan
3.478685376992891065e+01 2.795419493775071729e+01
nan nan
3.797787291751155436e+01 2.574995371870773653e+01
nan nan
1.089115740666612169e+02 3.089347477428531619e+01
nan nan
6.217145556729812483e+01 4.068657136280765485e+01
nan nan
4.974358435948079205e+01 3.772005303216710814e+01
nan nan
3.485547611111445576e+01 3.504088182151354403e+01
nan nan
4.115234785846534749e+01 2.825487755726042494e+01
nan nan
3.359396036424167420e+01 2.610597395828790113e+01
nan nan
3.438156556948603537e+01 2.725760721394238217e+01
nan nan
2.503286345275571989e+01 2.399044707635190932e+01
nan nan
3.102996063517954894e+01 2.140587469237140894e+01
nan nan
3.757925989278909640e+01 2.281986871785052173e+01
nan nan
4.051715938844979803e+01 2.526462366452852493e+01
6.897051597994729377e+01 4.009379026680247193e+01
nan nan
8.550885750695528031e+01 4.512808045131452417e+01
nan nan
5.690768417312217764e+01 3.900006306862876926e+01
6.042817451566399711e+01 6.838235312429009127e+01
nan nan
9.047424024643746066e+01 4.595006711361694585e+01
8.415568706719292891e+01 5.222520797992069674e+01
nan nan
5.800038327073493605e+01 5.937090334193592156e+01
7.550164139474374281e+01 4.102753654549999851e+01
nan nan
6.115659018144491199e+01 6.736155975808016194e+01
7.489057759821689331e+01 4.502811283311767454e+01
nan nan
5.734352678742634879e+01 4.728690726920810761e+01
nan nan
3.818114009069317660e+01 5.104530076939005312e+01
nan nan
6.405469820097644629e+01 3.827898165176136303e+01
nan nan
4.069631019995817667e+01 3.947945015157563375e+01
nan nan
5.973636296277020818e+01 4.513033267428257034e+01
nan nan
4.847545073099959012e+01 3.485645266691982869e+01
nan nan
5.589248068555935589e+01 4.245071186120852502e+01
nan nan
3.856189141961025513e+01 4.309510961392959416e+01
nan nan
5.982603974573179073e+01 4.523654403629509346e+01
nan nan
3.994707467386133715e+01 4.472632399556603389e+01
3.180763265291236053e+01 4.231185227105168423e+01
nan nan
5.513149301674806679e+01 3.575004698167333572e+01
nan nan
5.565044204317599252e+01 4.582339485447131011e+01
nan nan
6.923533745258943384e+01 5.654206418775316223e+01
4.894631980876414445e+01 4.426496178973155793e+01
nan nan
5.131253553894113395e+01 4.090381610504547893e+01
nan nan
4.704010911893016100e+01 5.534886625240805103e+01
nan nan
4.595621564674451776e+01 4.052837891989806707e+01
nan nan
4.451986189240285796e+01 3.794455586454983376e+01
4.076695962545383622e+01 4.063251361601253109e+01
nan nan
4.477828939940672370e+01 3.662503055603104940e+01
nan nan
5.128253161001162397e+01 4.386967335347352304e+01
nan nan
4.078608783310964725e+01 4.163812071499003054e+01
nan nan
6.136647073563362653e+01 3.754099279441050641e+01
nan nan
6.405241314637778771e+01 4.781804668447205131e+01
nan nan
3.918555387345467267e+01 5.925974303466942672e+01
nan nan
5.365802775549015990e+01 4.024575694046139773e+01
nan nan
4.836536360407074397e+01 3.693935549370685578e+01
nan nan
6.781419372436120341e+01 3.361547877318350430e+01
nan nan
4.388847190098535833e+01 5.679412551312385915e+01
nan nan
4.499612926714024042e+01 3.708345712203740163e+01
nan nan
5.962271025708555783e+01 3.594380104806960219e+01
nan nan
5.671574201816214611e+01 3.390151137653260349e+01
nan nan
4.381464327609096898e+01 5.858870874765178627e+01
nan nan
4.344549539642824953e+01 4.847908805121444686e+01
nan nan
3.865420175794895385e+01 3.702049670692151295e+01
nan nan
6.590884068669559781e+01 3.098198434275075641e+01
nan nan
5.622961851858071469e+01 4.919906447424095575e+01
nan nan
5.372827350835744653e+01 3.390043685039618282e+01
nan nan
3.625500325327934803e+01 4.111880854653190198e+01
nan nan
4.011089861084309405e+01 3.040714800081904201e+01
nan nan
3.111208931181111481e+01 3.011115933395134903e+01
nan nan
2.617417303238103443e+01 3.253185085955515632e+01
nan nan
3.972365047686785289e+01 2.339184155157291300e+01
nan nan
2.505897652906174855e+01 3.377309012207023642e+01
nan nan
1.905352183075821770e+01 3.129177272860898285e+01
nan nan
1.851799789815992625e+01 2.233610090158146377e+01
nan nan
2.491061453037237072e+01 2.472949586056542515e+01
nan nan
2.851756676594252227e+01 2.356833076899462753e+01
nan nan
1.930551733593328123e+01 2.626881083769967873e+01
nan nan
1.901931627322701246e+01 1.915764171715602870e+01
nan nan
1.201835509206264874e+01 2.114098020526300559e+01
nan nan
1.026263896761326677e+01 1.894947456453165913e+01
nan nan
1.918173275413617773e+01 1.214449344947643006e+01
