nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
8.622800114592249487e-02 6.789606389442717771e-03
nan nan
nan nan
1.246559403583391429e-01 1.065808290063799540e-01
nan nan
nan nan
8.293846770647179956e-02 1.510664947510736433e-01
nan nan
nan nan
1.275750571355352969e-01 1.012407563506770858e-01
nan nan
nan nan
7.449026278774157905e-01 1.389984010232353517e-01
nan nan
nan nan
3.233533657362795743e+00 8.642478456862495717e-01
nan nan
nan nan
4.058251599735350545e+00 2.553770490796278825e+00
nan nan
4.750081247410860463e+00 4.582233853509417365e+00
nan nan
5.713352854198824993e+00 3.913432428885086356e+00
nan nan
7.489729874260645737e+00 4.669767380062056716e+00
nan nan
7.736586346749806609e+00 5.226328646838966030e+00
nan nan
7.845681433909246216e+00 7.008818132131359846e+00
nan nan
5.528072954496395575e+00 6.234308403589793990e+00
nan nan
8.567292506950757058e+00 4.765902724692623771e+00
nan nan
8.997696219767021830e+00 5.922828230446322451e+00
nan nan
1.206986125674342603e+01 7.486312381377695502e+00
nan nan
1.115546216075141039e+01 8.386607246472841837e+00
nan nan
1.028318397717823451e+01 8.018958998978371611e+00
nan nan
1.022797831812643921e+01 7.687186930259274575e+00
nan nan
9.765803814547631134e+00 7.656454598215002072e+00
nan nan
1.393532266675111053e+01 7.986661585122766915e+00
nan nan
1.141195477167465633e+01 9.604285491996526147e+00
nan nan
1.113977820021487020e+01 8.860019913045816153e+00
nan nan
1.651436758965529350e+01 1.312673700784875486e+01
nan nan
1.738734428654413122e+01 1.502314640055975659e+01
nan nan
8.392843168714550828e+00 8.890029834583545565e+00
nan nan
9.417986934591068504e+00 6.607081531550096365e+00
nan nan
1.154421123653717984e+01 8.164072364278599281e+00
nan nan
2.041659142062588828e+01 7.462936426320649907e+00
nan nan
1.614541414311527845e+01 1.164645683293446865e+01
nan nan
1.524860722956747416e+01 1.220768699990821382e+01
nan nan
2.170309883139029594e+01 1.278056533409619178e+01
nan nan
1.786573828964202093e+01 1.557890113727124515e+01
nan nan
4.412436296968130023e+01 1.462596445742920537e+01
4.868802874849235707e+01 3.341046577214349611e+01
nan nan
2.409195514043285868e+01 2.801817339024506381e+01
nan nan
1.797365466541870305e+01 1.965550958724976027e+01
nan nan
2.136737686738273112e+01 1.570995646157194514e+01
nan nan
2.486648370474275183e+01 1.956761138416226231e+01
nan nan
2.420991734276085339e+01 1.956684467628239688e+01
nan nan
2.045732596924618107e+01 1.943581651446195835e+01
nan nan
1.625219557578456175e+01 1.823322459584934307e+01
nan nan
2.005547984188655519e+01 1.774741972334965823e+01
nan nan
2.697649993281124026e+01 1.171956318030944466e+01
nan nan
3.009906188545752670e+01 1.893265006182556931e+01
nan nan
2.572676896005656744e+01 1.754756972938611170e+01
nan nan
3.421382724702500155e+01 2.400133890253752966e+01
nan nan
4.217318291347099546e+01 2.109286486302779196e+01
nan nan
4.377556655468113433e+01 3.230482323241788833e+01
nan nan
4.670594699540919947e+01 2.885801954566679939e+01
nan nan
4.845995648215907892e+01 3.199792837421791702e+01
nan nan
5.641644477845102301e+01 2.934790653190959375e+01
nan nan
5.004326951308483729e+01 3.376112644896571879e+01
nan nan
4.936447414030686787e+01 3.524632008549969697e+01
nan nan
3.438029240999230041e+01 3.964088420948165492e+01
2.340257451637668495e+01 3.240339555523495818e+01
nan nan
3.191038382684053687e+01 2.599441786653522612e+01
nan nan
2.660658572503215780e+01 2.675311668473337789e+01
8.936967610148489882e+01 8.832649981104763981e+01
nan nan
4.971593728257499833e+01 2.512519844994883300e+01
4.739679703271430355e+01 3.303891567284436093e+01
nan nan
1.189463115638710775e+02 2.187607414206000911e+01
1.137308208844574438e+02 6.587127231511533410e+01
nan nan
8.683503152667913128e+01 6.321219340242246432e+01
3.464988568917899414e+01 5.819610338124562077e+01
nan nan
2.147015389256730344e+01 4.782480074559221350e+01
nan nan
5.295987170087462914e+01 8.047549581665754204e+01
nan nan
2.480213963826943058e+01 2.428742559353116448e+01
nan nan
6.862481275646017309e+01 1.819668601598538160e+01
nan nan
7.071736060035183868e+01 5.185390879173474588e+01
nan nan
9.742966713463295036e+01 2.911474092971056038e+01
nan nan
3.353036648654133955e+01 6.777396203614263470e+01
nan nan
4.656931343512771804e+01 3.073544717510990765e+01
nan nan
4.584351414402125613e+01 3.551741323588798593e+01
nan nan
3.844268354828387402e+01 3.686021197471168875e+01
4.795343371666641730e+01 2.753987787643650975e+01
nan nan
6.014332586787857338e+01 3.251735842812373534e+01
nan nan
5.590210423269077467e+01 4.105289009951808765e+01
nan nan
5.640191806438026845e+01 3.720922691669055382e+01
4.444109569791834957e+01 4.849842830358434753e+01
nan nan
4.173756790676103634e+01 4.121653499532339993e+01
nan nan
6.863743858425375777e+01 3.217039341963202048e+01
nan nan
6.643258595004405720e+01 3.545322957121897645e+01
nan nan
5.461276405770363596e+01 4.321773159275860365e+01
7.284029501004800977e+01 3.456380207307233832e+01
nan nan
6.715352407806651058e+01 3.978895310846711197e+01
nan nan
5.664643812224777975e+01 4.419009104849197200e+01
nan nan
8.912781328360340183e+01 3.521746501311233857e+01
nan nan
7.936892196671951183e+01 4.505622119228513611e+01
nan nan
5.741699271808830218e+01 5.160001049908451165e+01
nan nan
5.412074566860508895e+01 4.094237952965936245e+01
nan nan
4.944289408090221372e+01 3.518425957624624090e+01
nan nan
4.138211407455369795e+01 4.186712340433289370e+01
nan nan
7.398017950061029069e+01 3.366058325271504970e+01
nan nan
4.905025828118132836e+01 4.284091236470293040e+01
nan nan
4.029098464867748675e+01 4.933437779622589403e+01
nan nan
5.560401731244386525e+01 3.651936556122713284e+01
nan nan
6.164481303496371112e+01 4.301061748212872260e+01
nan nan
6.588055491708652767e+01 4.339412424452795847e+01
nan nan
4.981722350439857649e+01 4.565239661853591002e+01
nan nan
5.497358404137661125e+01 3.799312339825920048e+01
nan nan
5.602488022051125682e+01 3.613671694973757553e+01
nan nan
4.954601500930445468e+01 4.069197435972678534e+01
nan nan
5.621661626157850833e+01 3.455421558227294554e+01
nan nan
4.376532197312732819e+01 4.372740332301516730e+01
nan nan
5.710546444460852200e+01 3.550477651138697155e+01
nan nan
5.914627710040617359e+01 3.124907788640555140e+01
nan nan
4.191215158976895339e+01 4.760416420275772253e+01
nan nan
3.749654461898384739e+01 3.392437192350138986e+01
nan nan
4.891772274720984370e+01 3.507727897800118200e+01
nan nan
3.356226446460672008e+01 3.254978818339259306e+01
nan nan
3.565883764207258366e+01 2.989121689865855558e+01
nan nan
3.535814339885608604e+01 2.469356872918315560e+01
nan nan
3.261655323820412633e+01 3.228193763182234477e+01
nan nan
2.705957959356158682e+01 2.597535596298402538e+01
nan nan
2.842764333831467383e+01 2.277630202104663937e+01
nan nan
2.484383615653772281e+01 2.893009140316864602e+01
nan nan
3.260134028805190098e+01 1.742880483151972371e+01
nan nan
2.807723310151715879e+01 1.891645042182727821e+01
